dist;name;north_Y_;east_X_;height;layer;Type;Width;Dam_width;Slope_cleaned;Dam_Slope;SlopeMovWin_cleaned;Dam_SlopeMovWin;Sinuosity_MovWin;Dam_SinuosityMovWin;Sinuosity140;Dam_Sinuosity140;SinuosityCustom;Dam_SinuosityCustom
9360;;;;;;No Dam;37;NA;2.244;NA;1.88;NA;1.019;NA;1.059;NA;1.074;NA
9370;icedamc2;6989924.131;565493.036;63.932;soknaicedamsurvy;No Dam;33;NA;2.244;2.244;2.777;2.777;1.019;1.019;1.059;1.059;1.074;1.74.
9380;;;;;;No Dam;29;NA;2.244;NA;2.2;NA;1.019;NA;1.059;NA;1.074;NA
9387.228882;;;;;;Ice Dam;27;27;0.767;NA;2.239;NA;1.018;NA;1.059;NA;1.057;NA
9390;;;;;;No Dam;27;NA;0.767;NA;0.774;NA;1.027;NA;1.059;NA;1.057;NA
9400;icedam1;6989896.707;565512.668;63.234;soknaicedamsurvy;No Dam;28;NA;0.767;0.767;0.682;0.682;1.038;1.038;1.059;1.059;1.057;1.57.
9410;;;;;;No Dam;32;NA;NA;NA;0.821;NA;1.044;NA;1.059;NA;1.057;NA
9420;;;;;;No Dam;29;NA;NA;NA;NA;NA;1.059;NA;1.059;NA;1.057;NA.
9430;;;;;;No Dam;29;NA;NA;NA;NA;NA;1.061;NA;1.059;NA;1.057;NA.
9440;;;;;;No Dam;36;NA;NA;NA;NA;NA;1.06;NA;1.059;NA;1.057;NA.
9450;;;;;;No Dam;42;NA;0.125;NA;NA;NA;1.059;NA;1.059;NA;1.057;NA
9460;;;;;;No Dam;40;NA;0.125;NA;0.129;NA;1.055;NA;1.059;NA;1.057;NA
;;;;;;;;;0.128;NA;0.121;NA;1.049;NA;1.059;NA;1.057;NA
;;;;;;;;;0.128;NA;0.137;NA;1.041;NA;1.059;NA;1.057;NA
